UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,Mechanical_Power,Temp_Diff,Tool_Stress
1236,Product_2,H,297.1,308.4,1654,31.4,171,0,0,0,0,0,0,51935.6,11.3,5369.4
5122,Product_3,L,304.2,313.6,1469,40,154,0,0,0,0,0,0,58760,9.4,6160
4035,Product_3,L,302,310.8,1615,29,235,1,1,0,0,0,0,46835,8.8,6815
387,Product_6,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,67137.1,11.1,7176.9
5727,Product_9,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,70039.8,9.5,9418.8
3684,Product_3,M,302,311.2,1558,39.1,179,0,0,0,0,0,0,60917.8,9.2,6998.9
3195,Product_1,L,300,309,1454,51.7,2,0,0,0,0,0,0,75171.8,9,103.4
6150,Product_9,M,301,311.1,1420,47.4,167,0,0,0,0,0,0,67308,10.1,7915.8
5130,Product_7,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,0,48817.5,9.2,5009.1
5621,Product_3,L,303,312.3,1533,38.5,134,0,0,0,0,0,0,59020.5,9.3,5159
3687,Product_9,L,302,311.1,1406,50.5,187,0,0,0,0,0,0,71003,9.1,9443.5
2535,Product_4,L,298.9,308.7,1729,26.6,73,0,0,0,0,0,0,45991.4,9.8,1941.8
2944,Product_4,H,300.7,309.5,2007,19.7,2,0,0,0,0,0,0,39537.9,8.8,39.4
3451,Product_9,L,301.6,310.6,1506,43.4,222,0,0,0,0,0,0,65360.4,9,9634.8
5504,Product_10,H,302.6,312,1657,29.3,37,0,0,0,0,0,0,48550.1,9.4,1084.1
141,Product_2,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,54547.1,9.8,5667.7
6348,Product_1,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,63376.6,9.5,758.2
5269,Product_9,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0,75144.9,9.5,5896.9
9459,Product_2,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,57530.2,10.7,4912.6
6507,Product_9,H,301,310.1,1454,44.1,217,0,0,0,0,0,0,64121.4,9.1,9569.7
1109,Product_8,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,68883.2,10.8,2656.4
6640,Product_9,L,301.4,310.5,1380,48.4,131,0,0,0,0,0,0,66792,9.1,6340.4
978,Product_4,L,296,306.7,1917,21,127,0,0,0,0,0,0,40257,10.7,2667
7581,Product_9,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,76544,10.9,8960
421,Product_8,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,51519.6,11,198
1862,Product_8,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,48752.7,9.7,1939.2
9105,Product_8,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,74090,10.9,860.4
2457,Product_2,L,299.1,308.6,1555,36.6,104,0,0,0,0,0,0,56913,9.5,3806.4
9432,Product_1,L,298,308.6,1430,57,43,0,0,0,0,0,0,81510,10.6,2451
3598,Product_3,M,301.7,310.5,1724,33,171,0,0,0,0,0,0,56892,8.8,5643
4672,Product_1,L,303.3,311.4,1511,43.4,65,0,0,0,0,0,0,65577.4,8.1,2821
4759,Product_1,L,303.5,311.6,1465,48.7,60,0,0,0,0,0,0,71345.5,8.1,2922
9477,Product_2,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,53974.8,10.8,5327.3
3329,Product_3,L,301.6,310.6,1418,43.9,129,0,0,0,0,0,0,62250.2,9,5663.1
8314,Product_8,M,298.8,310,1484,44.9,80,0,0,0,0,0,0,66631.6,11.2,3592
654,Product_4,L,297.8,309.3,2015,20.1,161,0,0,0,0,0,0,40501.5,11.5,3236.1
5884,Product_7,L,301.4,311.1,1800,26,135,0,0,0,0,0,0,46800,9.7,3510
2520,Product_8,L,298.8,308.6,1631,32.4,38,0,0,0,0,0,0,52844.4,9.8,1231.2
3177,Product_9,L,300.3,309.6,1435,45.4,181,0,0,0,0,0,0,65149,9.3,8217.4
4701,Product_3,L,303.5,311.7,1620,31,141,0,0,0,0,0,0,50220,8.2,4371
8321,Product_6,M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,69308.1,10.9,4817.7
4343,Product_9,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0,87568.8,8.1,7570.2
4526,Product_3,M,302.4,310.4,1463,42.2,139,0,0,0,0,0,0,61738.6,8,5865.8
9859,Product_8,L,298.5,309.5,1547,33.1,68,0,0,0,0,0,0,51205.7,11,2250.8
1184,Product_8,L,297.3,308.4,1513,40.5,25,0,0,0,0,0,0,61276.5,11.1,1012.5
2802,Product_10,M,300.2,309.5,1642,28.8,92,0,0,0,0,0,0,47289.6,9.3,2649.6
5820,Product_9,L,301.3,311,1418,41.9,208,0,0,0,0,0,0,59414.2,9.7,8715.2
8086,Product_5,L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0,66283.8,11.2,7121.4
990,Product_4,M,296.2,307,2119,18.3,159,0,0,0,0,0,0,38777.7,10.8,2909.7
3975,Product_10,L,302.4,311.5,1505,37.9,79,0,0,0,0,0,0,57039.5,9.1,2994.1
601,Product_8,L,297.8,309.7,1547,37.3,25,0,0,0,0,0,0,57703.1,11.9,932.5
1585,Product_2,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,54578.7,10.1,6360.3
5283,Product_9,H,303.8,313.2,1381,52.4,140,0,0,0,0,0,0,72364.4,9.4,7336
5041,Product_3,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0,54875.6,9.1,4809.4
4197,Product_3,M,302.5,311,1563,35.6,190,0,0,0,0,0,0,55642.8,8.5,6764
4728,Product_9,M,303.4,311.8,1341,47,210,1,0,1,0,0,0,63027,8.4,9870
9394,Product_6,H,297.7,308.2,1489,43,151,0,0,0,0,0,0,64027,10.5,6493
2736,Product_6,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,64104.8,9.5,6673.8
7207,Product_1,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,75618.3,9.9,4619.1
2483,Product_6,L,298.9,308.7,1504,41.8,165,0,0,0,0,0,0,62867.2,9.8,6897
6102,Product_10,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,47833.6,9.9,1391.2
2047,Product_6,L,299.3,309.1,1388,45.5,123,0,0,0,0,0,0,63154,9.8,5596.5
3347,Product_7,L,301.3,310.7,1761,24.3,174,0,0,0,0,0,0,42792.3,9.4,4228.2
1090,Product_4,M,296.9,307.7,2008,17.5,3,0,0,0,0,0,0,35140,10.8,52.5
3086,Product_3,L,300.1,309.2,1441,42.9,148,0,0,0,0,0,0,61818.9,9.1,6349.2
6715,Product_1,L,301.3,310.6,1440,53.8,90,0,0,0,0,0,0,77472,9.3,4842
3813,Product_1,L,302,310.6,1392,50,84,0,0,0,0,0,0,69600,8.6,4200
9339,Product_2,H,298.5,309,1531,30.8,212,0,0,0,0,0,0,47154.8,10.5,6529.6
8672,Product_2,L,297.5,308.8,1530,37.8,157,0,0,0,0,0,0,57834,11.3,5934.6
8731,Product_2,H,297.3,308.7,1569,33.9,93,0,0,0,0,0,0,53189.1,11.4,3152.7
529,Product_8,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,65847.2,12,2544
2540,Product_8,L,299.1,308.8,1413,42.1,86,0,0,0,0,0,0,59487.3,9.7,3620.6
4361,Product_3,L,302.1,310.1,1543,35.8,164,0,0,0,0,0,0,55239.4,8,5871.2
6203,Product_1,L,301,310.9,1296,54.9,69,0,0,0,0,0,0,71150.4,9.9,3788.1
4061,Product_1,M,302,310.9,1352,55.5,59,0,0,0,0,0,0,75036,8.9,3274.5
1587,Product_6,M,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,65681.2,10.1,8663.2
284,Product_8,L,298.2,308.2,1469,43,88,0,0,0,0,0,0,63167,10,3784
8055,Product_1,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0,67299.5,11.4,2778.2
5208,Product_3,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0,61454.4,8.9,7227.5
1754,Product_6,L,298.2,307.5,1470,51.3,180,0,0,0,0,0,0,75411,9.3,9234
5127,Product_7,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0,45770.8,9.2,4318
7052,Product_3,L,300.6,310.4,1556,37.7,122,0,0,0,0,0,0,58661.2,9.8,4599.4
8980,Product_6,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,68065.2,10.6,6183.1
7698,Product_1,L,300.5,311.4,1400,45.1,29,0,0,0,0,0,0,63140,10.9,1307.9
77,Product_6,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,69981.9,10.1,9867.4
8340,Product_5,M,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,60409.7,10.9,6206.2
2249,Product_1,M,299.3,308.5,1304,60.6,8,0,0,0,0,0,0,79022.4,9.2,484.8
1687,Product_8,H,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,47728.1,9.4,200.9
6953,Product_5,L,300.8,311.3,1498,40.2,73,0,0,0,0,0,0,60219.6,10.5,2934.6
9955,Product_2,M,298.1,307.9,1446,42.8,121,0,0,0,0,0,0,61888.8,9.8,5178.8
5729,Product_9,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,65980.8,9.5,9001.6
9192,Product_4,M,297.9,309,1970,21.6,37,0,0,0,0,0,0,42552,11.1,799.2
